family,n,instance,m,prop_n,prop_m,prop_density,prop_avg_degree,prop_max_degree,prop_min_degree,prop_degree_std,prop_clustering_coeff,prop_diameter,prop_avg_path_length,prop_spectral_gap,prop_lambda_max_laplacian,prop_algebraic_connectivity,prop_spectral_radius,prop_lambda_min_adj,prop_n_components,random_cut,random_time,greedy_cut,greedy_time,spectral_cut,spectral_time,gw_cut,gw_time,gnn_cut,gnn_time,best_classical_cut,gnn_wins,gnn_relative
erdos_renyi,20,10,39,20,39,0.20526315789473684,3.9,6,1,1.2609520212918492,0.1,4,2.205263157894737,0.7070445401399851,8.446557370178759,0.7070445401399851,4.338155056311934,-3.5813491026002393,1,14.0,0.00017579199629835784,35.0,0.0003035830013686791,35.0,0.00040004200127441436,35.0,0.00977141599287279,35.0,0.056445208996592555,35.0,0,1.0
erdos_renyi,20,11,23,20,23,0.12105263157894737,2.3,4,1,0.9539392014169458,0.06666666666666667,7,3.405263157894737,0.16503701219973316,5.7037283900999585,0.16503701219973316,2.7556860065469455,-2.511188232906306,1,10.0,0.00016441699699498713,17.0,0.0001847079984145239,21.0,0.0003057909998460673,22.0,0.011529667004651856,21.0,0.0547396249967278,22.0,0,0.9545454545454546
erdos_renyi,20,12,34,20,34,0.17894736842105263,3.4,6,1,1.4966629547095764,0.06666666666666667,5,2.4105263157894736,0.4712790508584422,8.120163432543139,0.4712790508584422,4.093877087977313,-3.1580857676919605,1,18.0,0.0001564999984111637,27.0,0.0002002080000238493,29.0,0.0003650419967016205,29.0,0.009881708996545058,29.0,0.05296016700594919,29.0,0,1.0
erdos_renyi,20,13,25,20,25,0.13157894736842105,2.5,6,1,1.2449899597988732,0.11166666666666666,7,3.1315789473684212,0.16953657350606124,7.394636251334349,0.16953657350606124,3.190590499161684,-2.729505914291682,1,10.0,0.00015875000099185854,21.0,0.00019916600285796449,20.0,0.00032087499857880175,23.0,0.01461604199721478,22.0,0.056130999997549225,23.0,0,0.9565217391304348
erdos_renyi,20,14,28,20,28,0.14736842105263157,2.8,5,1,1.3266499161421599,0.11833333333333333,6,2.9210526315789473,0.1555549213077602,6.975772610984077,0.1555549213077602,3.5625116444341662,-2.62118044502692,1,16.0,0.0001681669964455068,23.0,0.0001915419998113066,22.0,0.0003154170044581406,23.0,0.014343875001941342,22.0,0.0564215830017929,23.0,0,0.9565217391304348
erdos_renyi,20,15,31,20,31,0.1631578947368421,3.1,6,1,1.4106735979665883,0.0,5,2.457894736842105,0.5377593599500745,7.846489224619917,0.5377593599500745,3.6394869412952566,-3.207801904603386,1,19.0,0.00019091700232820585,22.0,0.00019445799989625812,26.0,0.0003372920036781579,28.0,0.009228041999449488,26.0,0.05745500000193715,28.0,0,0.9285714285714286
erdos_renyi,20,16,30,20,30,0.15789473684210525,3.0,8,1,1.5811388300841898,0.20023809523809524,5,2.526315789473684,0.3579396423329934,9.285167735262887,0.3579396423329934,3.7413893092573116,-3.032216729680516,1,15.0,0.00017520799883641303,24.0,0.00021700000070268288,25.0,0.0003088750017923303,25.0,0.010770749999210238,25.0,0.054788916000688914,25.0,0,1.0
erdos_renyi,20,17,30,20,30,0.15789473684210525,3.0,7,1,1.51657508881031,0.21404761904761904,6,2.7736842105263158,0.3170397604019293,8.526490329487185,0.3170397604019293,3.764467462441667,-3.160580653353984,1,15.0,0.00016358300490537658,25.0,0.00022583300597034395,25.0,0.00031879200105322525,25.0,0.010514041998249013,25.0,0.061355749996437225,25.0,0,1.0
erdos_renyi,20,18,25,20,25,0.13157894736842105,2.5,6,1,1.5329709716755893,0.08333333333333334,8,3.194736842105263,0.14669287607769074,7.7513466314429476,0.14669287607769074,3.431149367811625,-2.981873922029623,1,13.0,0.00016395899729104713,21.0,0.00018754199845716357,23.0,0.00030533400422427803,23.0,0.011379834002582356,23.0,0.058566833002259955,23.0,0,1.0
erdos_renyi,20,19,25,20,25,0.13157894736842105,2.5,5,1,1.284523257866513,0.14333333333333334,8,3.1894736842105265,0.1443875833667076,6.9300206822354875,0.1443875833667076,3.1167796632245497,-2.8979691614955705,1,7.0,0.0001994580015889369,23.0,0.0002108330008923076,23.0,0.0003561249977792613,23.0,0.011982249998254701,23.0,0.06174325000029057,23.0,0,1.0
erdos_renyi,20,20,29,20,29,0.15263157894736842,2.9,8,1,1.9209372712298547,0.20666666666666664,5,2.536842105263158,0.318301999461033,9.244858002414963,0.318301999461033,3.8955019931394568,-3.117139585140781,1,13.0,0.00020516699441941455,21.0,0.0002579159991000779,25.0,0.0004257079999661073,25.0,0.009205957998347003,25.0,0.05549458300083643,25.0,0,1.0
erdos_renyi,20,21,26,20,26,0.1368421052631579,2.6,4,1,1.0677078252031311,0.0,6,2.973684210526316,0.26092930257951963,6.5395276175915145,0.26092930257951963,3.1165090385068814,-2.913924268183619,1,16.0,0.00015733399777673185,22.0,0.0001874169975053519,23.0,0.0003052079991903156,23.0,0.010655541998858098,23.0,0.05392895900149597,23.0,0,1.0
